number,count,title,url
31901,2,contrib: Add deterministic-unittest-coverage,https://github.com/bitcoin/bitcoin/pull/31901
33300,5,fuzz: compact block harness,https://github.com/bitcoin/bitcoin/pull/33300
33662,1,doc: add AGENTS.md,https://github.com/bitcoin/bitcoin/pull/33662
32927,1,fuzz: Add missing calls to `SetMockTime` for determinism,https://github.com/bitcoin/bitcoin/pull/32927
32024,1,test: get rid of redundant TODO tag in fuzz tests,https://github.com/bitcoin/bitcoin/pull/32024
32198,1,fuzz: Make p2p_headers_presync more deterministic,https://github.com/bitcoin/bitcoin/pull/32198
31649,6,consensus: Remove checkpoints (take 2),https://github.com/bitcoin/bitcoin/pull/31649
31910,2,qa: fix an off-by-one in utxo snapshot fuzz target and sanity check its snapshot data,https://github.com/bitcoin/bitcoin/pull/31910
31802,1,"Add bitcoin-{node,gui} to release binaries for IPC",https://github.com/bitcoin/bitcoin/pull/31802
33079,1,ci: limit max stack size to 512 KiB,https://github.com/bitcoin/bitcoin/pull/33079
33429,1,fuzz: reduce iterations in slow targets,https://github.com/bitcoin/bitcoin/pull/33429
33983,2,refactor/p2p: Decouple CNode from PeerManagerImpl::MaybeDiscourageAndDisconnect,https://github.com/bitcoin/bitcoin/pull/33983
31814,2,ci: Bump fuzz task timeout,https://github.com/bitcoin/bitcoin/pull/31814
33346,1,doc: remove release note fragment,https://github.com/bitcoin/bitcoin/pull/33346
32015,3,net: replace manual reference counting of CNode with shared_ptr,https://github.com/bitcoin/bitcoin/pull/32015
31992,3,"cmake: Avoid fuzzer ""multiple definition of `main'"" errors",https://github.com/bitcoin/bitcoin/pull/31992
32869,2,p2p: Relax BlockRequestAllowed to respond to advertised blocks,https://github.com/bitcoin/bitcoin/pull/32869
33956,1,net: fix use-after-free with v2->v1 reconnection logic,https://github.com/bitcoin/bitcoin/pull/33956
31766,1,leveldb: pull upstream C++23 changes,https://github.com/bitcoin/bitcoin/pull/31766
31662,1,cmake: Do not modify `CMAKE_TRY_COMPILE_TARGET_TYPE` globally,https://github.com/bitcoin/bitcoin/pull/31662
33126,3,Removing Bitcoin core text where unnecessary,https://github.com/bitcoin/bitcoin/pull/33126
25573,1,guix: produce a `-static-pie` bitcoind,https://github.com/bitcoin/bitcoin/pull/25573
32473,2,Introduce per-txin sighash midstate cache for legacy/p2sh/segwitv0 scripts,https://github.com/bitcoin/bitcoin/pull/32473
28584,4,Fuzz: extend CConnman tests,https://github.com/bitcoin/bitcoin/pull/28584
33235,3,build: set ENABLE_IPC to OFF when fuzzing,https://github.com/bitcoin/bitcoin/pull/33235
33234,1,doc: update example bitcoin conf for 29.1rc2,https://github.com/bitcoin/bitcoin/pull/33234
33536,3,doc: reference fuzz coverage steps in quick-start,https://github.com/bitcoin/bitcoin/pull/33536
33189,1,rpc: followups for min fee changes,https://github.com/bitcoin/bitcoin/pull/33189
33473,1,[30.x] Backports & rc3,https://github.com/bitcoin/bitcoin/pull/33473
31622,2,psbt: add non-default sighash types to PSBTs and unify sighash type match checking,https://github.com/bitcoin/bitcoin/pull/31622
31985,1,doc: Bring reduce-memory.md up to date,https://github.com/bitcoin/bitcoin/pull/31985
33296,1,net: check for empty header before calling FillBlock,https://github.com/bitcoin/bitcoin/pull/33296
32604,5,"log: Mitigate disk filling attacks by rate limiting LogPrintf, LogInfo, LogWarning, LogError",https://github.com/bitcoin/bitcoin/pull/32604
33557,1,[28.x] 28.3rc2,https://github.com/bitcoin/bitcoin/pull/33557
32014,3,ci: Do not try to install for fuzz builds,https://github.com/bitcoin/bitcoin/pull/32014
