number,count,title,url
33975,1,"depends, doc: Add `tcl` as build dependency for `sqlite` package",https://github.com/bitcoin/bitcoin/pull/33975
33133,2,rpc: fix getpeerinfo ping duration unit docs,https://github.com/bitcoin/bitcoin/pull/33133
31661,7,depends: Override default build type for `libevent`,https://github.com/bitcoin/bitcoin/pull/31661
31724,9,cmake: Fix `-pthread` flags presentation in summary,https://github.com/bitcoin/bitcoin/pull/31724
33826,1,scripted-diff: Remove obsolete comment,https://github.com/bitcoin/bitcoin/pull/33826
30861,2,build: Enhance Ccache performance across worktrees and build trees,https://github.com/bitcoin/bitcoin/pull/30861
33365,5,ci: Skip Centos job on GHA runners,https://github.com/bitcoin/bitcoin/pull/33365
32431,19,deps: Bump lief to 0.16.6,https://github.com/bitcoin/bitcoin/pull/32431
31564,1,Add checkblock RPC and checkBlock() to Mining interface,https://github.com/bitcoin/bitcoin/pull/31564
31421,1,cmake: Improve compatibility with Python version managers,https://github.com/bitcoin/bitcoin/pull/31421
32523,1,wallet: Remove isminetypes,https://github.com/bitcoin/bitcoin/pull/32523
33918,2,depends: Update Qt download link,https://github.com/bitcoin/bitcoin/pull/33918
33631,2,init: Split file path handling out of -asmap option,https://github.com/bitcoin/bitcoin/pull/33631
33148,1,doc:Fix typos,https://github.com/bitcoin/bitcoin/pull/33148
29050,1,Add OP_TXHASH and OP_CHECKTXHASHVERIFY opcodes,https://github.com/bitcoin/bitcoin/pull/29050
31933,3,doc: Add Clang/LLVM based coverage report generation,https://github.com/bitcoin/bitcoin/pull/31933
33723,2,chainparams: remove dnsseed.bitcoin.dashjr-list-of-p2p-nodes.us,https://github.com/bitcoin/bitcoin/pull/33723
33689,1,http: replace WorkQueue and single threads handling for ThreadPool,https://github.com/bitcoin/bitcoin/pull/33689
33666,1,ci: Drop libFuzzer from msan fuzz task,https://github.com/bitcoin/bitcoin/pull/33666
33236,1,doc: Remove wrong and redundant doxygen tag,https://github.com/bitcoin/bitcoin/pull/33236
28616,1,Show transactions as not fully confirmed during background validation,https://github.com/bitcoin/bitcoin/pull/28616
29457,1,doc: Fix gen-manpages to check build options,https://github.com/bitcoin/bitcoin/pull/29457
28724,1,wallet: Cleanup accidental encryption keys in watchonly wallets,https://github.com/bitcoin/bitcoin/pull/28724
32329,1,Add rpcestimateconservativefees,https://github.com/bitcoin/bitcoin/pull/32329
32846,1,"doc: clarify that the ""-j N"" goes after the ""--build build"" part",https://github.com/bitcoin/bitcoin/pull/32846
33580,1,depends: Use $(package)_file_name when downloading from the fallback,https://github.com/bitcoin/bitcoin/pull/33580
32954,1,"cmake: Drop no longer necessary ""cmakeMinimumRequired"" object",https://github.com/bitcoin/bitcoin/pull/32954
33200,1,cmake: Introduce translate.cmake script for translate target,https://github.com/bitcoin/bitcoin/pull/33200
32041,1,build: bump CLIENT_VERSION_MAJOR to 29,https://github.com/bitcoin/bitcoin/pull/32041
32104,1,refactor: Enforces Txid and Wtxid types in RelayTransaction,https://github.com/bitcoin/bitcoin/pull/32104
33892,2,policy: allow <minrelay txns in package context if paid for by cpfp,https://github.com/bitcoin/bitcoin/pull/33892
33484,1,doc: rpc: fix case typo in `finalizepsbt` help (final_scriptwitness),https://github.com/bitcoin/bitcoin/pull/33484
27351,1,wallet: add `seeds` argument to `importdescriptors`,https://github.com/bitcoin/bitcoin/pull/27351
32850,1,test: check P2SH sigop count for coinbase tx,https://github.com/bitcoin/bitcoin/pull/32850
32651,5,cmake: Replace deprecated `qt6_add_translation` with `qt6_add_lrelease`,https://github.com/bitcoin/bitcoin/pull/32651
31704,1,doc: add a section in the fuzzing documentation about using MSan,https://github.com/bitcoin/bitcoin/pull/31704
32597,1,wallet: Always set descriptor cache upgraded flag for new wallets,https://github.com/bitcoin/bitcoin/pull/32597
32313,1,coins: fix `cachedCoinsUsage` accounting in `CCoinsViewCache`,https://github.com/bitcoin/bitcoin/pull/32313
32743,1,refactor: use `std::vector<std::byte>` for `BlockManager::ReadRawBlock()`,https://github.com/bitcoin/bitcoin/pull/32743
33914,1,Change Parse descriptor argument to string_view,https://github.com/bitcoin/bitcoin/pull/33914
31929,1,http: Make server shutdown more robust,https://github.com/bitcoin/bitcoin/pull/31929
33514,2,"ci: clear out space on CentOS, depends, gui GHA job",https://github.com/bitcoin/bitcoin/pull/33514
33001,2,test: Do not pass tests on unhandled exceptions,https://github.com/bitcoin/bitcoin/pull/33001
33451,7,doc: Add `INSTALL.md` to Linux release tarballs,https://github.com/bitcoin/bitcoin/pull/33451
33902,3,doc: Document compiler configuration for native depends packages,https://github.com/bitcoin/bitcoin/pull/33902
31895,5,doc: Improve `dependencies.md`,https://github.com/bitcoin/bitcoin/pull/31895
31600,1,rpc: have getblocktemplate mintime account for timewarp,https://github.com/bitcoin/bitcoin/pull/31600
31250,1,wallet: Disable creating and loading legacy wallets,https://github.com/bitcoin/bitcoin/pull/31250
33810,5,ci: Add IWYU job,https://github.com/bitcoin/bitcoin/pull/33810
32217,1,Bugfix: Only use git for build info if the repository is actually the right one,https://github.com/bitcoin/bitcoin/pull/32217
33406,1,Backport Cirrus runners to 28.x,https://github.com/bitcoin/bitcoin/pull/33406
33056,2,[29.x] final changes for v29.1rc1,https://github.com/bitcoin/bitcoin/pull/33056
34005,1,util: generalize `util::Result` to support custom errors,https://github.com/bitcoin/bitcoin/pull/34005
32581,2,allocators: Apply manual ASan poisoning to `PoolResource`,https://github.com/bitcoin/bitcoin/pull/32581
32709,11,cmake: Fix `FindQt` module,https://github.com/bitcoin/bitcoin/pull/32709
28241,1,Silent payment index (for light wallets and consistency check),https://github.com/bitcoin/bitcoin/pull/28241
31349,6,ci: detect outbound internet traffic generated while running tests,https://github.com/bitcoin/bitcoin/pull/31349
33661,1,test: Add test on skip heights in CBlockIndex,https://github.com/bitcoin/bitcoin/pull/33661
25832,1,tracing: network connection tracepoints,https://github.com/bitcoin/bitcoin/pull/25832
31522,2,ci: Enable DEBUG=1 for one GCC-12+ build to catch 117966 regressions,https://github.com/bitcoin/bitcoin/pull/31522
31467,1,fuzz: Limit wallet_notifications iterations (take 2),https://github.com/bitcoin/bitcoin/pull/31467
28216,1,fuzz: a new target for the coins database,https://github.com/bitcoin/bitcoin/pull/28216
26988,2,cli: rework -addrinfo cli to use addresses which aren’t filtered for quality/recency,https://github.com/bitcoin/bitcoin/pull/26988
32477,1,lint: Check for missing trailing newline,https://github.com/bitcoin/bitcoin/pull/32477
32027,1,cmake: Add `NO_CACHE_IF_FAILED` option for checking linker flags,https://github.com/bitcoin/bitcoin/pull/32027
32924,1,test: add valid tx test with minimum-sized ECDSA signature (8 bytes DER-encoded),https://github.com/bitcoin/bitcoin/pull/32924
33509,1,ci: Check macos-cross executables on macOS,https://github.com/bitcoin/bitcoin/pull/33509
31308,16,"ci, iwyu: Treat warnings as errors for specific directories",https://github.com/bitcoin/bitcoin/pull/31308
32932,1,test: Add missing convert_to_json_for_cli,https://github.com/bitcoin/bitcoin/pull/32932
33270,2,stabilize translations by reverting old ids by text content,https://github.com/bitcoin/bitcoin/pull/33270
29387,1,test: fix RPC coverage check,https://github.com/bitcoin/bitcoin/pull/29387
33677,1,ci: Retry image building once on failure,https://github.com/bitcoin/bitcoin/pull/33677
33876,1,doc: Update NetBSD Build Guide,https://github.com/bitcoin/bitcoin/pull/33876
32764,8,guix: Build for macOS using Clang only,https://github.com/bitcoin/bitcoin/pull/32764
33319,1,ci: reduce runner sizes on various jobs,https://github.com/bitcoin/bitcoin/pull/33319
33749,1,test: ipc: resolve symlinks in `which capnp`,https://github.com/bitcoin/bitcoin/pull/33749
32363,1,ci: Use previous releases in tests on Windows,https://github.com/bitcoin/bitcoin/pull/32363
31723,2,qa: Facilitate debugging bitcoind inside functional tests,https://github.com/bitcoin/bitcoin/pull/31723
32660,1,rpc: Use type-safe exception to pass RPC help,https://github.com/bitcoin/bitcoin/pull/32660
31670,1,doc: navigate section links,https://github.com/bitcoin/bitcoin/pull/31670
33358,2,contrib: fix for macOS deployment build failing on Qt translations even though it is optional.,https://github.com/bitcoin/bitcoin/pull/33358
31735,1,"Fix compilation errors in blockchain.cpp related to serialization, UTXO dumping, and path conversion",https://github.com/bitcoin/bitcoin/pull/31735
33026,3,"test, refactor: Embedded ASMap [1/3]: Selected minor preparatory work",https://github.com/bitcoin/bitcoin/pull/33026
33476,2,[28.x] backports + 28.3rc1,https://github.com/bitcoin/bitcoin/pull/33476
33378,1,Remove unnecessary casts when calling socket operations,https://github.com/bitcoin/bitcoin/pull/33378
31715,2,build: CMake security checks workarounds,https://github.com/bitcoin/bitcoin/pull/31715
32586,2,ci: Downgrade DEBUG=1 to -D_GLIBCXX_ASSERTIONS in centos task,https://github.com/bitcoin/bitcoin/pull/32586
31650,2,refactor: Avoid copies by using const references or by move-construction,https://github.com/bitcoin/bitcoin/pull/31650
33051,6,Don't fix Python patch version,https://github.com/bitcoin/bitcoin/pull/33051
31742,1,contrib: fix BUILDDIR in gen-bitcoin-conf script and gen-manpages.py,https://github.com/bitcoin/bitcoin/pull/31742
